Window,Renyi Entropy
10,-0.0
20,-0.0
30,-0.0
40,0.8160946507295552
50,2.0
60,0.8160946507295552
70,0.8186941914925548
80,1.0
90,0.6498018680909726
100,0.8160946507295552
110,0.8160946507295552
120,0.8160946507295552
130,0.8160946507295552
140,0.8160946507295552
150,0.8160946507295552
160,2.0
170,1.4598787111053293
180,2.3576196310958193
190,1.584962500721156
200,1.1107983315992163
210,1.3576196310958195
220,-0.0
230,1.3576196310958195
240,1.4598787111053293
250,1.1083524332672856
260,1.1107983315992163
270,1.2996037361819452
280,0.8969044057405539
290,1.4598787111053293
300,0.8186941914925548
310,0.9258695859479152
320,1.4517012099858526
330,1.46849590965675
340,1.4683400536172697
350,0.3576978829095993
360,1.921829365744175
370,1.1888054807214095
380,1.648573060843013
390,1.4683400536172697
400,0.8188452309061298
410,1.3576196310958195
420,1.111077480993415
430,1.4683400536172697
440,-0.0
450,1.110128053562691
460,0.6498018680909726
470,1.4517012099858526
480,1.0
490,1.3576196310958195
500,0.9421851713545806
510,1.46849590965675
520,1.111077480993415
530,0.8160946507295552
540,1.3576196310958195
550,-0.0
560,0.8160946507295552
570,0.8160946507295552
580,0.8188452309061298
590,-0.0
600,0.8160946507295552
610,0.8160946507295552
620,0.8160946507295552
630,1.3576196310958195
640,1.4683400536172697
650,1.3576196310958195
660,-0.0
670,0.35769773033478575
680,0.8188452309061298
690,2.321928094887362
700,0.35769773033478575
710,1.094761897174921
720,1.094761897174921
730,1.110128053562691
740,1.111077480993415
750,0.8188452309061298
760,0.8160946507295552
770,0.16889232600408205
780,1.0
790,1.094761897174921
800,0.5717144641037337
810,0.8160946507295552
820,0.8160946507295552
830,1.4598787111053293
840,0.8188452309061298
850,1.3576196310958195
860,0.8188452309061298
870,0.8160946507295552
880,1.3576196310958195
890,0.8188452309061298
900,0.8160946507295552
910,0.35769773033478575
920,1.3576196310958195
930,0.35769773033478575
940,0.8188452309061298
950,0.8188452309061298
960,0.8160946507295552
970,1.4683400536172697
980,1.4683400536172697
990,0.8188452309061298
1000,1.3576196310958195
1010,0.35769773033478575
1020,0.8188452309061298
1030,1.094761897174921
1040,0.8188452309061298
1050,0.8160946507295552
1060,0.8160946507295552
1070,0.35769773033478575
1080,0.8188452309061298
1090,1.4683400536172697
1100,0.8160946507295552
1110,0.9421851713545806
1120,0.35769773033478575
1130,1.46849590965675
1140,0.5717473881434657
1150,0.8160946507295552
1160,0.8160946507295552
1170,0.5717144641037337
1180,0.5717144641037337
1190,1.4517012099858526
1200,1.4598787111053293
1210,0.6498018680909726
1220,1.094761897174921
1230,1.094761897174921
1240,0.8160946507295552
1250,0.8160946507295552
1260,1.094761897174921
1270,1.4598787111053293
1280,0.8186941914925548
1290,0.8186941914925548
1300,0.5717473881434657
1310,0.8160946507295552
1320,0.35769773033478575
1330,0.8186941914925548
1340,1.921829365744175
1350,0.818847940220386
1360,0.5717144641037337
1370,0.8188452309061298
1380,0.5717144641037337
1390,1.094761897174921
1400,1.46849590965675
1410,0.5717473881434657
1420,1.3576196310958195
1430,1.3576196310958195
1440,1.4683400536172697
1450,1.3576196310958195
1460,-0.0
1470,0.5717144641037337
1480,0.8188452309061298
1490,1.46849590965675
1500,1.110128053562691
1510,1.111077480993415
1520,1.110128053562691
1530,0.8186941914925548
1540,0.8188452309061298
1550,1.3576977303347857
1560,1.094761897174921
1570,-0.0
1580,1.4598787111053293
1590,1.4683400536172697
1600,1.3576196310958195
1610,-0.0
1620,0.35769773033478575
1630,0.8188452309061298
1640,1.3576196310958195
1650,0.8188452309061298
1660,0.8160946507295552
1670,0.8160946507295552
1680,0.8188452309061298
1690,0.35769773033478575
1700,0.35769773033478575
1710,0.35769773033478575
1720,1.110128053562691
1730,0.8188452309061298
1740,0.8186941914925548
1750,0.5717473881434657
1760,0.8188452309061298
1770,1.110128053562691
1780,0.5717144641037337
1790,0.8160946507295552
1800,0.5717144641037337
1810,0.5717473881434657
1820,0.35769773033478575
1830,0.5717144641037337
1840,0.818847940220386
1850,1.0
1860,1.4683400536172697
1870,0.8188452309061298
1880,1.111077480993415
1890,1.094761897174921
1900,0.8188452309061298
1910,0.8160946507295552
1920,0.8160946507295552
1930,0.8160946507295552
1940,0.8160946507295552
1950,0.5717473881434657
1960,1.3576977303347857
1970,0.5717473881434657
1980,0.8160946507295552
1990,1.3576196310958195
2000,0.5717144641037337
2010,0.5717473881434657
2020,0.5717473881434657
2030,0.818847940220386
2040,1.4683400536172697
2050,1.4683400536172697
2060,0.8188452309061298
2070,0.35769773033478575
2080,-0.0
2090,-0.0
2100,-0.0
2110,-0.0
2120,-0.0
2130,0.8160946507295552
2140,-0.0
2150,0.35769773033478575
2160,0.8160946507295552
2170,0.8160946507295552
2180,0.8160946507295552
2190,0.8160946507295552
2200,0.35769773033478575
2210,1.0
2220,0.5717144641037337
2230,0.8160946507295552
2240,0.8160946507295552
2250,0.8188452309061298
2260,1.3576196310958195
2270,0.35769773033478575
2280,0.8160946507295552
2290,0.8160946507295552
2300,0.35769773033478575
2310,1.3576196310958195
2320,0.8160946507295552
2330,0.4611500623142353
2340,1.2996037361819452
2350,2.321928094887362
2360,0.8160946507295552
2370,0.8160946507295552
2380,1.0
2390,1.921829365744175
2400,1.4598787111053293
2410,0.5717144641037337
2420,0.5717144641037337
2430,1.4683400536172697
2440,1.2996037361819452
2450,1.3576196310958195
2460,1.2996037361819452
2470,0.8188452309061298
2480,1.3576196310958195
2490,0.35769773033478575
2500,0.8160946507295552
2510,1.3576196310958195
2520,0.8160946507295552
2530,1.0
2540,0.818847940220386
2550,0.35769773033478575
2560,1.3576196310958195
2570,-0.0
2580,0.35769773033478575
2590,1.3576196310958195
